rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
231,Jacksonville St.,CUSA,4-5,102.04049277131884,275,107.60727265433515,164,0.35186238477964976,231,12.36584431294437,18.634155687055635,7.474083343764769,12.52591665623523,0-0,0.26035127343195696,0.26035127343195696,0,0.4208619916881985,0.29114311826053374,0.49220737207341425,0.904267506317264,0.9389660510901129,103.8536741212756,108.24242861546814,106.5738541111154,107.94257409527336,0.0,0.0,0.0,0.0,0.0,0.0,-0.21379478309690636,0.0,0.0,0.0,0,0,0.49220737207341425,0,-4.245987137755425,286,365,65.29271109020958
232,Eastern Washington,BSky,2-8,109.46839562891213,137,115.44352417612653,334,0.35179145548070784,232,10.480394706576115,20.519605293423883,7.930961215347914,10.069038784652086,0-0,0.5003176262056755,0.5003176262056755,0,0.47261730612108044,0.5476779937605276,0.418406809492591,0.8526588779208202,0.7680600893516023,108.49043090970433,105.76416805260676,107.94563778654168,107.91180561113495,0.0,0.0,113.33810277793998,102.15724891060124,0.767529661736969,1.0,-0.17787882590176485,0.0,0.0,0.0,0,0,0.418406809492591,0,-5.290018253982218,322,363,70.36974900348598
233,San Diego,WCC,4-6,107.16093152722833,182,113.0969176749072,291,0.3497805394685392,233,9.534892931522352,20.465107068477646,5.359151724055052,12.640848275944947,0-0,0.37650141585657815,0.37650141585657815,0,0.5359849279060565,0.4481835495043755,0.5945191801738436,0.8181850661951969,0.8667239633305734,106.97671746185405,110.14881568864537,109.26117749844288,106.26868323589723,0.0,0.0,110.37038840727281,107.13778966924302,0.5846399237889632,1.0,-0.12833296483864043,0.0,0.0,0.0,0,0,0.5945191801738436,0,-4.696419109732711,302,336,69.80457755260763
234,Missouri St.,CUSA,4-5,104.549031058638,233,110.34600799019475,231,0.3496460996701002,234,13.033811524508975,17.966188475491023,7.5989716373264065,12.401028362673596,0-0,0.35371557985623725,0.35371557985623725,0,0.43085597531286346,0.3299798177410751,0.4863378619773471,0.8912960567466439,0.9044488909730863,108.70684204879358,107.00047053996889,106.95597572984795,107.81567506411486,0.0,0.0,0.0,0.0,0.0,0.0,-0.12791015245100357,0.0,0.0,0.0,0,0,0.4863378619773471,0,-3.523376817230295,250,334,66.03669547928818
235,Appalachian St.,SB,7-5,102.80791323783119,258,108.62558387662565,181,0.34682760366897186,235,15.900761017200685,14.099238982799315,8.900761017200686,9.099238982799314,0-0,0.3651497676776881,0.3651497676776881,0,0.3662343842082206,0.3651497676776881,0.36695746189524214,0.9094748225471441,0.888960206263442,107.89848157149713,110.29165873026454,105.73655513827615,110.33559413688916,0.0,0.0,102.19361298280789,102.5528457595211,0.4899128398414457,1.0,0.07037826634056799,0.0,0.0,0.0,0,0,0.36695746189524214,0,-3.0452099737795315,214,88,62.834926923752576
236,Portland,WCC,7-4,104.28286475602596,236,110.19674720819748,222,0.3465262785346129,236,12.378715245977975,18.621284754022025,5.100982519783401,12.899017480216596,0-0,0.3513815302621071,0.3513815302621071,0,0.525200080411522,0.40806830272699246,0.6097952531836822,0.8102709383534392,0.8789573810548154,106.82202656384668,109.98531858433032,109.85313771618594,106.35235870643218,0.0,0.0,0.0,0.0,0.0,0.0,0.056622315565043935,0.0,0.0,0.0,0,0,0.6097952531836822,0,-2.547283898710807,194,101,70.33960040919486
237,Chattanooga,SC,5-6,107.70659778434808,170,113.95520121204058,304,0.34331920715260145,237,15.743312792950446,15.256687207049554,9.78078404703632,8.21921595296368,0-0,0.36246808188028595,0.36246808188028595,0,0.33336761127991016,0.3520996374555662,0.3198389257086031,0.9108251695946954,0.8740482533413678,108.34689652699237,107.68858265363292,105.73560265314721,111.41112065331299,0.0,0.0,114.39975511509147,115.5156965051575,0.4721199356117184,2.0,-0.10419423118369747,0.0,0.0,0.0,0,0,0.3198389257086031,0,-3.909694883431401,271,324,65.4350356794249
238,Lindenwood,OVC,6-4,102.6856334338534,263,108.72706872027874,183,0.34131524713054806,238,19.115776064510435,11.884223935489562,12.769370554963476,7.2306294450365245,1-0,0.3998165750442123,0.41731286830053055,0.2423499357373485,0.2934732464621918,0.3796460872102345,0.24607818405076828,0.90488889830371,0.8070623916208107,108.08711163046081,106.23554824258586,99.6169890982328,106.47048447959466,108.66267035826652,115.18264083506767,90.74268375232091,106.58075837029301,0.13586536688479225,3.0,0.10127870151329305,82.0,74.0,71.7375,1.1430562815821572,1.0315385955741418,0.24627440764621147,1.0,-1.3922179375821042,124,53,72.48015900552788
239,Brown,Ivy,5-7,98.23076818039496,340,104.03225517934543,96,0.3407649161320547,239,11.810061093683073,16.18993890631693,5.769352893015997,8.230647106984001,0-0,0.3356587378551066,0.3356587378551066,0,0.3994241015032043,0.3520165503183519,0.44683165268805697,0.8876618844519127,0.8850684787494147,104.88859912915797,110.66893642331098,103.64509537840746,106.217706599094,0.0,0.0,0.0,0.0,0.0,0.0,-0.128158848163672,0.0,0.0,0.0,0,0,0.44683165268805697,0,-5.401297828741653,326,335,66.99888665823842
240,Harvard,Ivy,5-6,104.71624078540921,231,110.98924245068693,248,0.3387075395747295,240,11.738354563023808,16.261645436976192,5.738758801367526,8.261241198632474,0-0,0.37528959236335885,0.37528959236335885,0,0.43167634141500894,0.41623163376158695,0.4471210490684309,0.871294774575049,0.8524094963284805,104.46824485034836,108.66094288520867,107.03751955138877,108.96332628860463,0.0,0.0,0.0,0.0,0.0,0.0,-0.0374625935158453,0.0,0.0,0.0,0,0,0.4471210490684309,0,-4.206040777651371,285,227,65.19613290692811
241,Radford,BSth,5-7,105.60529301727101,213,111.98961189366617,270,0.3373730967269322,241,14.931514058987853,16.068485941012145,7.9709560235484895,8.02904397645151,0-0,0.3652802917129796,0.3652802917129796,0,0.3559151944825871,0.34790234204022297,0.36342724364730344,0.8922963497476037,0.8641249119375272,106.34868065949104,110.36974628695975,102.09495890929476,107.23115158174873,0.0,0.0,100.39157611345544,101.37682760975673,0.4719515372590921,2.0,-0.1515662434068636,0.0,0.0,0.0,0,0,0.36342724364730344,0,-4.635801258953217,300,354,73.454932018393
242,Eastern Michigan,MAC,6-5,102.74119506268863,261,108.97537625079076,190,0.33683042129780016,242,13.228335404086657,16.771664595913343,7.044653215145978,10.955346784854022,0-0,0.43715881784181615,0.43715881784181615,0,0.4633430151883849,0.45289624978716914,0.47030752545586224,0.8510333579662174,0.8068422016632328,108.25189491012111,108.56481045884784,108.67925146940887,109.44770475163082,0.0,0.0,101.07138980473073,110.02339747096535,0.27369445488061805,2.0,0.08173015162545694,0.0,0.0,0.0,0,0,0.47030752545586224,0,-2.202578458885584,176,77,65.9000200663887
243,Purdue Fort Wayne,Horz,7-6,107.29244306691393,180,113.85220269049755,303,0.33571613784160353,243,15.088967314312171,15.911032685687829,10.021577539380448,9.978422460619553,2-1,0.3956636797821704,0.4043738362880925,0.3666298247624302,0.3989201234220965,0.4438266022514986,0.3742215600659253,0.8758850457521858,0.7915687402596034,109.60479540986744,108.46281106889721,107.78249259380338,110.22714005230854,107.84407357668124,116.52957889768696,99.158822384167,115.01851516455099,0.15364966345681857,2.0,0.022317652114404285,252.0,255.0,220.6875,1.1418861512319456,1.155480033984707,0.37556127806065964,0.6666666666666666,-3.1421872098991597,222,141,69.29366885641748
244,Hampton,CAA,5-6,103.28379596388945,252,109.71007415214251,208,0.33311096330807977,244,13.562221103936036,17.43777889606396,7.375602416123141,10.62439758387686,0-0,0.3181871081452012,0.3181871081452012,0,0.3889075150678944,0.30851674974965765,0.44696751224217646,0.8970504872079383,0.897706297576719,104.2303260348439,108.55757878087239,105.64742616642081,109.1135046222283,0.0,0.0,88.92048882862159,113.80108490339633,0.05534889888965489,1.0,-0.09384730359298749,0.0,0.0,0.0,0,0,0.44696751224217646,0,-4.248680875590384,287,313,66.79291965876244
245,Coastal Carolina,SB,6-5,101.01265247114023,305,107.33048453511098,158,0.33232907873708817,245,14.991756680681242,15.008243319318758,8.762790418963986,9.237209581036012,0-0,0.4002885490312181,0.4002885490312181,0,0.38012984942786593,0.41311070821388557,0.3581426102371862,0.9088414861780125,0.8737593651513227,106.35771156601575,109.06419621883447,105.31096108597376,109.83281655919792,0.0,0.0,0.0,0.0,0.0,0.0,0.0902563851786588,0.0,0.0,0.0,0,0,0.3581426102371862,0,-2.955733681383442,208,65,70.74666782970823
246,Dartmouth,Ivy,4-5,103.69171557102348,245,110.30733785281528,227,0.3293216770886322,246,11.48672647285005,15.51327352714995,5.598393653632693,8.401606346367307,0-0,0.3456664200693526,0.3456664200693526,0,0.40675021216253976,0.3618514223195994,0.44844194558812706,0.876516756882944,0.8621671982300725,105.17628254691265,109.8522746727661,103.27996823409464,105.21558340075586,0.0,0.0,91.18857346567592,102.67439423256114,0.2035453502504078,1.0,-0.09455040465189724,0.0,0.0,0.0,0,0,0.44844194558812706,0,-3.6262443397164628,253,314,71.5081701830006
247,Penn,Ivy,6-4,106.69928093777247,194,113.67808334757757,299,0.32550282416980053,247,12.696606198106693,14.303393801893307,5.5409007659547,8.4590992340453,0-0,0.396101230578496,0.396101230578496,0,0.43372253418897194,0.41729174057866697,0.44897969968425505,0.8809114604422218,0.8714408200910524,106.50312300659947,108.63030359960385,106.88242569423932,108.71738018192849,0.0,0.0,104.7964834480754,120.6691009274862,0.1649476014152716,1.0,0.11057870842096057,0.0,0.0,0.0,0,0,0.44897969968425505,0,-2.340551512898154,188,45,70.39707446176234
248,La Salle,A10,4-7,101.47644148537162,294,108.18921455524804,174,0.32374092938946625,248,8.38098962315796,22.619010376842045,4.265964822013359,13.73403517798664,0-0,0.3976530336819538,0.3976530336819538,0,0.5639216996454279,0.46934233766360184,0.6322290166323025,0.8129912554018901,0.826757328283525,107.44932891569458,110.9696065272436,110.48862674658383,106.63672098940872,0.0,0.0,0.0,0.0,0.0,0.0,-0.098773226380103,0.0,0.0,0.0,0,0,0.6322290166323025,0,-5.321715424322741,324,318,65.47852577180105
249,Charleston Southern,BSth,7-5,102.02073608305933,276,108.77032301396498,185,0.3237222219947957,249,15.899513528975511,15.100486471024489,7.7445915124747735,8.255408487525225,0-0,0.2639150852662857,0.2639150852662857,0,0.3363376049829217,0.30564838689674745,0.3651087469387102,0.9094848849991395,0.90010400015018,103.72804889055915,111.03230285621811,105.36430673593124,111.45510809994748,0.0,0.0,98.2398976491149,109.48537507424619,0.22333202041120073,1.0,-0.035395275890363065,0.0,0.0,0.0,0,0,0.3651087469387102,0,-3.4770611484186467,245,224,70.31563790309943
250,Central Arkansas,ASun,4-7,100.3737824010343,315,107.07065839204455,151,0.3224006326415638,250,14.542014651880802,16.457985348119198,9.489616230344076,8.510383769655922,0-0,0.46519121567940047,0.46519121567940047,0,0.3761485608414013,0.46012423672092656,0.3154994615950776,0.8629628445084825,0.760064928300455,109.58702707128438,106.9134904209506,103.68447416579808,107.19969775408107,0.0,0.0,90.85609857101109,103.97425293856062,0.17494717100847262,3.0,-0.07173660794798004,0.0,0.0,0.0,0,0,0.3154994615950776,0,-3.7418726373029862,262,276,70.47804704707033
251,Tennessee St.,OVC,6-4,100.83116656222887,307,107.63979796465168,165,0.3205067608088942,251,17.452112288727136,11.547887711272868,11.452112288727132,7.5478877112728675,0-0,0.41812721829266214,0.41812721829266214,0,0.3041281328203621,0.418127218292662,0.2441286141507304,0.9133483870527979,0.8256638248085495,111.1947325307622,105.97768769584614,103.72285572737472,110.49540142060975,0.0,0.0,84.79349867693867,101.12521765885563,0.11653937489073579,1.0,0.14997474854893578,0.0,0.0,0.0,0,0,0.2441286141507304,0,-1.5994161695029614,141,20,71.6607884570862
252,SIU Edwardsville,OVC,7-4,101.66529039964564,290,108.7228355593929,182,0.3160827574017693,252,18.777392293303567,12.222607706696433,11.777392293303565,8.222607706696435,0-0,0.28385219627302494,0.28385219627302494,0,0.26108633868942266,0.28385219627302494,0.24856511701844158,0.9407929372330284,0.9093914496709176,105.82177503746492,109.85438203628378,102.38357838353939,111.35471198624683,0.0,0.0,116.74221534658099,124.36002777737504,0.3258655254922485,1.0,0.045647301072203605,0.0,0.0,0.0,0,0,0.24856511701844158,0,-2.569074652495477,195,116,66.27912756548095
253,Wofford,SC,6-4,103.61713717249171,246,110.87924011604879,242,0.3145358979788371,253,17.072211449665687,13.927788550334313,9.232807207686115,8.767192792313889,0-0,0.3895480304900329,0.3895480304900329,0,0.34029018363638147,0.36424291327078473,0.32299099001153453,0.9101517018113763,0.8735480817801617,108.81718487434254,111.23259353256226,102.61305409643833,108.51651520195301,0.0,0.0,93.49115957706826,111.46833881266657,0.11685581149340608,1.0,0.12337863104131441,0.0,0.0,0.0,0,0,0.32299099001153453,0,-2.117057790468535,174,34,68.83420683599209
254,Alabama St.,SWAC,3-7,106.75416502058854,193,114.3850025127652,317,0.31131579489478406,254,13.969944293383229,17.03005570661677,10.73853210083178,7.261467899168221,0-0,0.4906261864852982,0.4906261864852982,0,0.3779380163176085,0.5622004585394672,0.24485958582404363,0.8743391435393779,0.7592884885171194,109.28200663300578,107.03818929320633,104.42727442872287,109.63238230869925,0.0,0.0,126.0185915788337,125.24027073000624,0.5178042158921671,1.0,-0.06233911567324585,0.0,0.0,0.0,0,0,0.24485958582404363,0,-4.18706713636506,283,259,68.35505536497175
255,Eastern Kentucky,ASun,3-8,106.47486840213793,198,114.08706234565773,309,0.311287253199072,255,12.253074138454023,18.746925861545975,8.82651385316857,9.173486146831427,0-0,0.4349848605480195,0.4349848605480195,0,0.3856494213386306,0.4563884268868482,0.33456013955380665,0.8935827407137177,0.8342033764650577,110.40078906125726,107.60465699201224,106.68562183257295,110.05957878231087,0.0,0.0,95.36016318595617,104.68327337061555,0.2548895823886546,1.0,-0.17282690369200226,0.0,0.0,0.0,0,0,0.33456013955380665,0,-5.605041137845014,334,361,69.0907282277933
256,Houston Christian,Slnd,5-5,106.37234551334696,201,114.00664631774328,307,0.31065094725723486,256,13.374494343322839,17.625505656677156,9.362024272985208,12.637975727014794,1-1,0.29359099068328076,0.28067927355706745,0.3452378591881341,0.3900864745762753,0.3565580806237847,0.40380263573865793,0.8862826712725714,0.8359056471986861,105.08035267911798,111.66720439708804,105.5056231710161,108.73926744651988,111.75131106702601,115.87560693881122,0.0,0.0,0.0,0.0,-0.06911145893568826,156.0,150.0,136.0875,1.1463213006337833,1.1022320198401763,0.4096591133937104,0.5,-3.737307545977491,261,272,64.278692887052
257,Southeastern Louisiana,Slnd,4-6,100.25424286856915,317,107.5547012062887,163,0.3082449730618995,257,12.231679152148637,18.768320847851363,9.195685712070484,12.804314287929513,1-1,0.4251867435301315,0.4587855915562755,0.2907913514255553,0.43410226906156785,0.5076401090656597,0.4040186072417122,0.8717212370710181,0.7858772758254432,106.46097554001935,108.04116239859542,106.05712857609201,108.05872962738246,100.1610939306362,107.15297808531665,100.88374690320015,117.45081368263908,0.14822585230647486,1.0,-0.022418602670259413,142.0,147.0,136.25,1.0422018348623854,1.0788990825688074,0.4153413328233278,0.5,-3.8464755946246596,268,205,67.1229081223356
258,Norfolk St.,MEAC,4-7,99.17534817918128,332,106.41840041728224,139,0.30775759595094615,258,17.70367934311253,12.296320656887469,10.775770509280473,3.224229490719525,0-0,0.44922197867650093,0.44922197867650093,0,0.2578464285779604,0.38379443957719866,0.11390584457883104,0.9142381111461013,0.8534744435809731,112.4860894200052,105.76077489567224,97.97281006761051,107.47788045533228,0.0,0.0,97.82833499650383,106.99536418648695,0.26307065639409355,2.0,-0.0739191730094183,0.0,0.0,0.0,0,0,0.11390584457883104,0,-4.182912050155677,282,278,66.23931096695249
259,UNC Greensboro,SC,3-8,104.70279644066761,232,112.59053683714262,284,0.3025327131687543,259,13.795950567910714,17.204049432089285,8.996075258391539,9.003924741608461,0-0,0.4745364332992701,0.4745364332992701,0,0.3608099979238779,0.41135120678807063,0.3243080137441832,0.9079156759252882,0.8686561210416291,110.22055451716115,108.52016938643196,102.94140203025735,107.77458749034558,0.0,0.0,105.72090169454142,119.66973431121333,0.19384286402967918,1.0,-0.0954947308042316,0.0,0.0,0.0,0,0,0.3243080137441832,0,-5.572043819835778,333,316,68.80774481551838
260,South Dakota,Sum,6-6,107.16184627428731,181,115.25174619633309,331,0.302176813714742,260,15.70626693910153,15.293733060898468,7.637805898543458,8.36219410145654,0-0,0.36464646019499397,0.36464646019499397,0,0.3497904886774721,0.34596756794091904,0.3533744768679908,0.8980394367473773,0.8718524973554759,105.05398649433052,109.88850565119955,98.13468104597993,103.01964892024073,0.0,0.0,106.97160590947306,116.54252284914966,0.2718083754406261,2.0,-0.02681593310238839,0.0,0.0,0.0,0,0,0.3533744768679908,0,-3.8399868441973357,266,210,72.25404629632493
261,Utah Tech,WAC,6-6,102.78706711319646,259,110.58950378171534,237,0.30123897888960666,261,12.782316573792725,19.217683426207273,6.434510558617227,11.565489441382772,0-0,0.3910763429721051,0.3910763429721051,0,0.4532502347641847,0.42604917839695994,0.4744066119386927,0.8447978315091869,0.8029140725604396,108.87690355769021,107.31709089281317,106.78728739143287,106.67169101691981,0.0,0.0,110.22625371441336,109.37090671245782,0.5223818164081414,2.0,-0.01513753090262604,0.0,0.0,0.0,0,0,0.4744066119386927,0,-3.1219510811100157,221,195,66.73137961818266
262,Western Michigan,MAC,5-6,105.0245282794661,224,113.01414977139675,289,0.3008676283005277,262,13.493978667252593,16.506021332747405,6.493978667252596,11.506021332747407,0-0,0.39589743150924445,0.39589743150924445,0,0.42882751178295797,0.3629059788834742,0.4727752003826139,0.8669132514695623,0.8537795778498314,106.90456265013036,108.37859467571653,104.48032949815313,105.70584744343634,0.0,0.0,86.77752687283865,118.09963972397804,0.028083671371075123,2.0,-0.0025839431930024803,0.0,0.0,0.0,0,0,0.4727752003826139,0,-3.6808751769125005,256,174,69.46667068246379
